Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG47,OUT045,3795.864137512666
NCU41,OUT017,2935.77241374863
NCK31,OUT017,741.1579174835965
FDZ46,OUT045,1807.2511513542731
FDU13,OUT027,3985.447894990557
NCF19,OUT045,777.6449183071086
NCJ43,OUT013,2665.5840729560914
NCJ05,OUT045,2371.785249266846
FDS04,OUT027,3644.9992912397342
FDX28,OUT010,-40.4380244543366
FDB41,OUT027,1381.2814927320876
FDG53,OUT046,2345.4307757621264
FDL15,OUT010,437.29486382271483
FDQ08,OUT049,1071.61660339744
DRN36,OUT013,1665.2152909125475
FDI46,OUT013,3571.694926717273
FDG16,OUT027,5247.350070598612
FDV32,OUT013,1128.9634313194404
FDF44,OUT010,329.68416331687376
FDK04,OUT018,572.676797224155
NCA41,OUT013,3230.6386660584294
FDD51,OUT017,685.869577881075
NCZ53,OUT045,2936.689929218445
FDP01,OUT027,3962.3377545040794
FDY25,OUT049,3121.8089885078903
FDB17,OUT018,2781.600809547438
NCV54,OUT018,1492.628168748004
FDJ32,OUT017,995.5206922555653
FDA37,OUT049,2139.0360676885593
FDG35,OUT035,2607.204457316093
NCM05,OUT018,3522.7211592045555
FDG45,OUT046,3586.171574997637
FDH28,OUT013,592.818389146934
NCE18,OUT049,3989.208198713542
FDH38,OUT045,1992.9879635560526
FDR56,OUT013,3416.8133780406547
FDH17,OUT027,2483.113854321023
FDD39,OUT049,3748.558239540325
FDB41,OUT049,820.5069053621197
NCR53,OUT046,3638.063884871469
FDX46,OUT017,981.5374277448758
FDV28,OUT049,563.5908775529687
FDA08,OUT018,2225.1734350602787
FDH45,OUT017,746.0834919288081
NCS38,OUT010,14.34834224559269
FDD40,OUT010,841.5061545889185
DRM59,OUT035,2441.155007383139
NCJ43,OUT018,2383.153813980372
NCN29,OUT013,857.2030467101338
NCC19,OUT045,2979.180326323885
FDR56,OUT035,3177.0272836690337
FDZ43,OUT049,3832.9304061969483
FDJ32,OUT010,73.90330332645819
DRH03,OUT017,1491.2734071059856
NCZ54,OUT035,2985.855649651082
FDE26,OUT017,2439.820702229645
FDS03,OUT045,1099.3819716554776
DRZ24,OUT019,65.45362819865383
FDO48,OUT027,5402.3345365654
FDW39,OUT049,2704.331993138048
NCK05,OUT049,1076.777779534963
NCK30,OUT017,3926.542518199016
FDT27,OUT018,3156.3753260298063
FDS08,OUT019,472.81219896207494
NCJ19,OUT049,919.5395641663893
FDC58,OUT045,527.3755192183139
DRE37,OUT013,3228.5210839677225
FDW02,OUT035,2347.5664822169683
FDJ02,OUT010,440.65776324349974
FDX09,OUT045,2724.7457542174775
FDT31,OUT010,823.8417241905872
FDI24,OUT049,3256.365402180962
FDY09,OUT045,2933.0774541161923
FDV28,OUT045,534.0094178890058
DRM47,OUT049,3073.950196369347
FDT52,OUT019,705.383718800196
FDI48,OUT018,632.0122229636787
FDY55,OUT017,4008.920494363127
FDU48,OUT013,2144.2299782772507
FDN25,OUT045,842.057314871763
FDP20,OUT049,1942.8279464273926
FDJ15,OUT013,3154.7846047669154
FDD04,OUT018,2192.6632526582466
FDY58,OUT045,3314.583414740973
FDR37,OUT018,2772.1890240144216
FDF44,OUT013,2183.9439576407294
FDD32,OUT045,1381.6038320909395
FDR57,OUT017,2479.6791646817414
DRG39,OUT027,1692.212504774844
FDX15,OUT017,2713.995857163274
DRN37,OUT045,2683.6152532146903
FDW40,OUT027,3919.3894552392294
FDB32,OUT049,1559.2358057081553
FDM40,OUT018,1944.7153473211035
FDE39,OUT027,3410.5513144886713
DRH49,OUT017,1342.4677455286644
FDT46,OUT049,730.094717802846
NCF06,OUT035,3471.2077627031263
FDP07,OUT017,3119.631677140561
FDC04,OUT013,3668.7999944421013
FDZ32,OUT017,1872.7564506605509
FDD50,OUT045,2693.573890561509
FDU56,OUT017,3268.408945018842
FDV34,OUT017,1219.0794142529962
NCY41,OUT013,626.1102165219879
NCK18,OUT046,2711.6543546085913
DRH25,OUT049,902.8741661607885
FDT57,OUT046,3698.0169007745353
FDV56,OUT018,1540.5110271009241
FDV12,OUT045,1614.6201875357046
FDN52,OUT017,1646.5803935519903
FDX38,OUT035,765.1273011730532
FDE47,OUT018,1903.691551307644
NCO07,OUT013,3568.036430750823
FDV09,OUT027,4041.2210899639767
FDZ23,OUT019,666.0784722403444
DRH51,OUT018,1307.595825599906
NCY54,OUT045,2734.9880825509704
DRG49,OUT013,4330.46871288458
NCC19,OUT049,3069.6531032601133
NCV53,OUT045,4070.5968601363293
FDZ47,OUT019,272.63421808179265
NCO26,OUT018,1716.9246611403673
NCP02,OUT045,990.7315966295934
NCW30,OUT018,3913.4612571199705
NCN55,OUT046,3882.9011164477556
FDB20,OUT010,-220.4066435810403
DRL11,OUT013,2710.324018805168
DRD60,OUT045,2923.50248846004
FDW14,OUT010,-113.1420005626574
FDL27,OUT010,-383.1640893611677
FDU09,OUT018,597.7254764760095
DRH36,OUT027,1997.4976924928117
FDP34,OUT027,4550.053044254192
FDE04,OUT017,3026.536869539907
FDZ57,OUT027,3644.9992912397342
FDF02,OUT010,287.8059285902672
FDG28,OUT045,3709.450593095609
NCI31,OUT046,679.911713752465
FDT43,OUT013,881.1143772617044
FDU20,OUT046,1923.178825515876
FDD53,OUT013,672.5146179015145
FDW15,OUT045,2530.5263495208096
NCT53,OUT045,2579.7464478681077
NCG55,OUT027,2743.6933518684173
FDD48,OUT035,2039.2337688826767
FDG47,OUT049,3834.924624473043
FDI21,OUT017,1223.7121441169318
FDT27,OUT017,3524.12491064639
DRO35,OUT013,1954.455796785719
FDD33,OUT017,3649.213286223873
FDC04,OUT035,3692.092668672766
FDY34,OUT013,2720.7565193170726
DRJ49,OUT049,2184.91618228697
FDE05,OUT049,2480.065972130689
FDU31,OUT017,3561.009085973618
NCN19,OUT027,4878.014512201054
FDK56,OUT027,4872.076222524456
FDK58,OUT017,1841.2335969557228
NCJ42,OUT035,1652.1090673943668
FDZ34,OUT027,5148.097121963077
FDA52,OUT018,2529.5153279868364
NCR29,OUT013,940.6210162415367
FDT48,OUT035,3443.6048192703033
DRJ51,OUT019,648.4658978847044
NCS54,OUT046,3239.196603959928
FDV01,OUT035,2485.114533231505
DRG51,OUT027,4249.769701537234
NCG42,OUT013,2139.357047623317
FDA51,OUT049,1933.4473221859885
FDV19,OUT010,504.3099686348919
NCT18,OUT045,3108.696033266273
NCS41,OUT045,3117.9516385888087
FDO03,OUT046,3881.3951227818943
FDL12,OUT010,70.672166282683
FDY37,OUT010,392.80525275846657
FDI58,OUT049,1717.3363289964602
FDT28,OUT018,2405.207820426275
NCC42,OUT010,384.5748354003579
FDO01,OUT017,1895.0450616628716
FDJ02,OUT013,2366.4520635227127
FDQ04,OUT018,411.9848825612666
DRL47,OUT013,1910.6869430003178
FDZ32,OUT035,1872.7564506605509
FDC35,OUT035,3451.0366430625063
FDX14,OUT045,1134.8949398644775
FDZ35,OUT013,1752.8050971398172
FDL14,OUT013,2437.2603940152367
FDO04,OUT049,919.3751907931737
DRK11,OUT017,2409.9263269148246
FDB44,OUT018,2880.3131598959844
FDZ50,OUT049,3153.5111874644904
FDI12,OUT027,3005.7829550105102
FDU43,OUT017,3745.5229168074334
FDD58,OUT010,-147.83049029334245
FDB27,OUT017,3529.5109625121554
FDB04,OUT018,979.8317341981073
NCO17,OUT013,2024.664749387588
FDL12,OUT017,914.327822207126
DRJ13,OUT049,2851.3837275476335
FDD57,OUT045,1461.905108434014
FDW19,OUT035,2003.5910454121356
DRD27,OUT018,1288.7797807724905
FDH27,OUT027,3941.1395011226195
NCW30,OUT027,6510.343874593683
FDR40,OUT018,1296.0960470551615
FDG05,OUT013,2618.608015177229
NCY41,OUT019,68.63972771046278
FDI38,OUT018,3103.726088682292
FDR20,OUT046,715.0631566587717
FDE09,OUT017,1885.5688653940492
FDN50,OUT019,275.3691433966146
DRF27,OUT045,2398.7481587577076
DRF51,OUT013,586.840299935215
NCO02,OUT019,34.16580346449752
FDB51,OUT027,2318.5386934761004
FDJ50,OUT013,785.8347727861694
FDN52,OUT013,1613.8086920249118
FDX14,OUT013,1188.2967271144807
FDT27,OUT019,877.5053349568318
FDV10,OUT013,595.0591448133877
FDU33,OUT046,651.3319648262817
FDU58,OUT046,2857.660002460169
NCP42,OUT027,5300.408478388976
FDL51,OUT027,5296.790590618389
DRH15,OUT027,1449.3391227258926
FDU16,OUT017,1362.198487777181
FDW15,OUT017,2609.2204270030697
FDQ44,OUT045,1818.4554786203096
NCI06,OUT027,4809.339962231596
DRK23,OUT019,1056.2455372381357
FDC28,OUT035,1871.6512921027654
NCY17,OUT019,59.60805568407272
NCV05,OUT018,2073.263761058684
FDM34,OUT019,462.2836794072907
DRD60,OUT027,4874.000394692845
FDT38,OUT046,1399.210432972936
FDQ57,OUT018,2045.923843535767
FDE59,OUT027,1059.0201155380748
NCM43,OUT046,2838.7559969179883
DRI51,OUT049,2796.3762967792723
NCG30,OUT017,2020.5145630700022
NCK54,OUT035,2020.1480865511783
FDQ16,OUT019,331.30365311215667
FDI36,OUT013,3402.742463214835
FDX16,OUT027,3650.159858214947
FDA34,OUT046,2762.6562847657992
FDJ48,OUT018,3507.5008410078062
FDU47,OUT035,2418.6886869247232
FDS39,OUT046,2376.8601008216488
FDD11,OUT046,3684.964833225909
FDM16,OUT027,2406.9644466105824
FDU56,OUT018,2689.2522535269545
FDQ32,OUT017,2148.445613727027
DRK35,OUT013,549.4855652283193
FDA58,OUT049,3796.0205324377343
DRG48,OUT019,273.835931708831
FDT59,OUT010,920.5739106873699
FDQ31,OUT019,-294.70961821934526
FDS51,OUT018,934.3930260381301
FDW32,OUT027,2394.747599628646
FDI15,OUT027,6136.5755548880015
NCV30,OUT017,1032.5280969331977
DRG25,OUT049,3237.11759192845
FDT02,OUT013,476.20750896029693
FDO33,OUT027,3140.05848388027
FDP38,OUT035,705.0765576089693
FDZ45,OUT035,3313.3251683913663
NCA54,OUT027,4798.180557023513
FDU33,OUT017,699.0714331745485
FDN58,OUT017,3793.196500991991
FDI05,OUT045,1453.7479812212357
FDM57,OUT019,80.5380704585947
NCS42,OUT027,2887.172354760444
FDB57,OUT045,3365.4035123756544
FDC03,OUT045,3284.56758619826
FDZ58,OUT013,2123.5627490126803
NCK29,OUT045,2092.962333382503
NCR53,OUT045,3619.352125431687
FDE26,OUT027,4192.925290789385
FDU52,OUT049,2635.01904528354
FDE41,OUT027,3005.7829550105102
FDU38,OUT018,2872.9671720971514
FDA52,OUT017,2898.52451258917
FDW46,OUT046,1011.0565771806267
DRI59,OUT035,3786.947121648414
FDT38,OUT035,1433.8578393536777
FDL33,OUT018,2948.141945096858
FDQ01,OUT027,5600.302114628529
FDJ08,OUT046,3167.2032305548255
FDQ47,OUT049,405.9496642380105
NCZ18,OUT013,4069.3034575865413
FDE29,OUT017,1079.249349147835
FDF10,OUT027,4106.720328815595
FDC48,OUT049,1617.1579447673123
FDY58,OUT013,3353.64390170135
NCX30,OUT010,1030.2974048365113
FDV11,OUT013,2670.525312977411
FDT46,OUT046,719.2250175786651
DRD01,OUT019,90.90236291953816
FDQ11,OUT013,3325.641448517433
NCM41,OUT017,1644.4461080210424
NCC55,OUT013,530.739061091255
FDG45,OUT027,5658.513047678443
NCQ54,OUT049,2771.7630906740337
FDM34,OUT045,2114.6485186132877
FDD17,OUT019,876.3792542344369
FDN38,OUT027,5882.264711122379
FDB53,OUT018,2483.786842276627
NCL06,OUT035,3926.542518199016
NCV18,OUT019,-228.2603011182734
FDX25,OUT013,2953.6606386975136
FDB39,OUT046,779.636325794108
FDC33,OUT049,3383.9549578176416
NCO14,OUT018,487.45309989316166
FDA58,OUT027,5684.318821836253
NCQ02,OUT017,3266.3638798678253
NCR53,OUT017,3681.705286622729
FDN52,OUT046,1602.938991800731
FDG26,OUT046,3858.8101086211527
FDE23,OUT027,1423.4911221117836
DRI37,OUT013,860.1621310253331
DRH37,OUT018,2459.047734137197
FDO01,OUT035,1895.0450616628716
FDK45,OUT049,1831.5908347544007
FDP23,OUT049,3816.306729335124
FDM33,OUT035,3503.300559657114
FDD36,OUT017,2266.4843468240724
FDL56,OUT017,1385.8698548448708
FDT27,OUT010,897.854062477427
FDG52,OUT017,861.7213246402525
NCL42,OUT035,3921.909384015807
DRJ24,OUT046,2938.0469925647335
FDV38,OUT046,893.254204926655
FDT35,OUT045,2473.9973763698335
FDY51,OUT045,3586.860125032831
FDC37,OUT017,1881.4759336559937
NCP43,OUT013,2854.5639396888805
FDO33,OUT045,1904.1788892389748
FDW04,OUT018,1948.540214149738
NCC31,OUT046,2498.3857084893857
FDK22,OUT049,3588.66768427592
FDJ50,OUT017,924.3183347870679
FDV13,OUT017,1479.260201839967
DRL60,OUT017,2458.287415704783
FDW03,OUT017,2041.8606666538244
FDY27,OUT035,2693.095469410557
FDB39,OUT027,1463.780405330726
FDU59,OUT045,2393.2485414037546
FDZ57,OUT049,2063.2023384739923
FDO21,OUT049,3259.9530226070447
FDS43,OUT018,2730.3695838912604
FDU28,OUT010,623.3572829961134
FDC51,OUT010,259.2627884693345
FDW16,OUT010,221.8106073476785
FDP32,OUT010,193.48231099171193
FDB60,OUT019,655.4058945199583
NCQ30,OUT046,1860.9859672293578
FDD26,OUT049,2823.1339088775812
FDI44,OUT045,1222.5377150696384
DRH23,OUT046,1022.5803035072636
FDO44,OUT046,1958.8444851030908
FDG04,OUT046,3145.99073998271
FDM32,OUT027,2738.3838078814606
FDM09,OUT013,2716.302108016887
FDZ47,OUT013,1471.144159746599
FDM40,OUT027,3643.894132681949
FDY48,OUT017,1519.0181759467725
NCM30,OUT045,684.109311266426
FDX36,OUT010,698.2392919547394
DRF03,OUT017,714.5835214562223
FDN51,OUT049,3994.637444921854
FDM57,OUT049,1241.1088863558314
FDB35,OUT049,1469.1256923180779
FDY13,OUT027,1854.0211369010149
FDA37,OUT017,2178.779357025711
NCX53,OUT017,2340.0892513526587
FDD59,OUT018,947.6098070643998
FDX10,OUT019,-205.00955525982678
FDC03,OUT018,2998.1114500470926
FDW43,OUT035,3713.785128821698
FDW10,OUT046,2473.6274173481206
FDY14,OUT027,6199.045711147346
FDV43,OUT045,711.2676610549754
FDO40,OUT013,2638.90205686113
FDP46,OUT027,2447.609324105536
NCE43,OUT019,510.7204707748091
FDD05,OUT035,1995.7510465172882
FDJ60,OUT010,495.96575564723975
DRE27,OUT018,1181.5702046409199
FDO11,OUT035,4188.46634214139
DRG11,OUT027,3212.364841393491
FDK33,OUT010,903.4592270342494
DRM23,OUT045,2696.0345277480774
FDJ02,OUT027,3450.890123089054
NCZ05,OUT045,1800.9592800210544
NCL30,OUT013,2118.689818358747
FDZ19,OUT018,2445.3905933704664
FDM45,OUT049,1975.6746410369576
FDO36,OUT046,2749.18415400346
NCK31,OUT045,674.7066896955479
DRJ37,OUT045,2583.0484663015473
FDP24,OUT018,1721.3574936600735
FDF46,OUT013,1947.4793927442763
FDX46,OUT019,113.15304240194293
NCL18,OUT045,2863.6410037672254
FDJ26,OUT013,3471.63401668782
FDJ07,OUT045,1932.1724203143451
FDY15,OUT013,2407.344798142528
DRG01,OUT045,1251.7427654310293
FDF58,OUT045,1156.7469223574901
FDZ14,OUT019,55.46043558207609
FDP31,OUT049,1157.9402718276676
FDH45,OUT013,730.9720309529874
FDA09,OUT010,655.881123595302
FDW31,OUT035,3211.949790863871
FDA57,OUT046,707.6940013601413
NCE55,OUT035,2715.169749518824
FDC17,OUT019,773.3747187867206
FDC59,OUT013,1152.6754984076733
FDA22,OUT013,3156.537946020618
FDK52,OUT035,3594.3703059868026
NCM26,OUT046,2373.413655058901
NCT53,OUT035,2744.49007576333
FDW45,OUT018,2102.8516250020252
NCI18,OUT035,3598.8247172869883
FDE38,OUT018,2363.4502472842555
FDF08,OUT019,181.6687498499547
FDY58,OUT010,749.4061277773019
FDF58,OUT019,149.50524212070914
FDX39,OUT017,3567.483152066764
FDB44,OUT049,3335.810525632161
FDF28,OUT013,2142.5820671152533
FDE39,OUT013,1924.0855542974339
FDT37,OUT018,3423.082157831872
FDZ45,OUT017,3313.3251683913663
FDO40,OUT035,2696.0045626855367
FDM57,OUT027,2000.814348181267
DRG36,OUT017,3045.3345192935276
FDY36,OUT010,130.70506066652223
DRL60,OUT027,4378.537121977493
FDS25,OUT019,-21.161181220098122
DRF49,OUT027,3120.5073217182426
FDP16,OUT045,3840.098349181371
FDS60,OUT049,2628.6159730620834
FDU15,OUT027,1248.9744798061313
FDK43,OUT046,2229.5820621955427
FDN25,OUT046,935.7294052290748
FDE53,OUT049,1748.7051203459705
FDB22,OUT013,2474.033164350999
FDE39,OUT017,1947.3782285280981
FDX35,OUT035,3713.6794382176986
NCG54,OUT049,2851.599520156432
FDH27,OUT035,2368.972903148346
NCK42,OUT013,3703.9053480492707
FDS25,OUT049,1938.9612639611562
FDI10,OUT018,2251.1141371241874
FDU35,OUT035,1712.2869283679809
FDI04,OUT017,3468.28086198444
DRK23,OUT035,4206.72777986888
FDB53,OUT019,667.8775413237647
FDY02,OUT049,4203.993674602974
FDM60,OUT035,585.8733446963788
NCJ31,OUT010,901.8700321168653
DRP35,OUT017,2163.134753779879
NCQ30,OUT018,1807.689657630155
DRL11,OUT010,403.0664691827638
FDU01,OUT013,2900.6115935455473
FDR39,OUT035,3009.710080973999
FDO08,OUT046,2695.9533804962916
FDC02,OUT045,4105.987371983639
NCZ29,OUT035,2169.3756794306137
FDF29,OUT010,336.8066721343739
FDZ23,OUT017,2935.6358292027435
NCU53,OUT018,2236.763305825662
NCW30,OUT013,4294.507426053892
NCM26,OUT027,3881.5264899667127
FDV50,OUT027,3016.2466274053927
FDW15,OUT049,2540.5873587622687
FDI35,OUT027,5002.326027738316
FDO11,OUT017,4188.46634214139
FDN48,OUT046,1629.3301604976002
NCA17,OUT049,2210.3464101323198
NCN54,OUT013,1318.3762316523819
FDP22,OUT013,839.0487770414771
NCB54,OUT035,2066.4004189619454
FDD08,OUT045,524.7770362182899
DRM48,OUT010,39.456389881679826
FDG41,OUT027,3287.5210520108717
FDE44,OUT027,1540.4503170984224
FDE26,OUT035,2439.820702229645
NCS38,OUT013,1969.6965518252387
NCJ54,OUT018,3560.6534205941352
FDI40,OUT019,103.4540465273177
FDN45,OUT018,3205.5498389079594
FDU43,OUT046,3625.591655352556
FDI04,OUT010,577.5541875964694
NCC07,OUT018,1384.4534860526187
NCC07,OUT019,232.56527036324024
NCD18,OUT045,3639.473560386319
FDU55,OUT035,4093.9969464263636
FDX59,OUT035,467.5045279678739
FDR52,OUT049,3274.0628787096707
NCP17,OUT013,1024.6956265503918
FDQ32,OUT045,2095.0864479065026
NCT17,OUT049,3182.6790274214873
FDO10,OUT049,982.523820330731
FDE32,OUT049,695.6543446305794
FDN44,OUT045,2844.0586920656247
FDH02,OUT035,1646.0630593428652
FDK60,OUT013,1650.466818662241
FDS24,OUT019,172.66667070679608
FDL03,OUT010,697.6154017290954
FDB46,OUT027,5108.711397790843
FDO48,OUT049,3706.789328327114
FDZ39,OUT049,1505.5306539127912
FDT02,OUT027,964.836749735194
FDC50,OUT013,1568.474427689669
FDP39,OUT035,848.9690767490907
DRG15,OUT018,851.0950549149293
FDP10,OUT018,1501.4463446182092
FDF53,OUT027,5743.516428388292
FDN34,OUT045,2826.741949053082
FDK02,OUT045,1980.659150491807
FDC23,OUT045,2778.0429977237927
FDJ10,OUT019,335.86040251048536
FDE53,OUT035,1781.476821873049
FDR25,OUT035,4034.35645721824
FDW50,OUT046,2845.386957977386
FDS09,OUT049,810.2273025102327
FDW49,OUT010,595.357569566216
FDU51,OUT046,2844.7795329468963
FDF28,OUT018,1806.34458404
NCY30,OUT018,2655.8648107868294
FDD44,OUT045,4303.646428723621
FDX09,OUT017,2787.0989154085196
NCF30,OUT013,2148.055379654242
FDZ50,OUT019,584.0048601573774
FDW37,OUT013,1430.7473624616866
FDD11,OUT049,3705.313560746504
DRH39,OUT018,1138.5323975143797
FDA36,OUT049,2951.2806478416246
NCG43,OUT049,1465.16607053488
FDF02,OUT035,1723.8108880805578
FDP57,OUT027,2814.4645266867574
NCE42,OUT017,3530.080392090433
NCR38,OUT027,5793.450679923421
FDP03,OUT019,234.86103971616288
FDO51,OUT035,651.8673111576825
NCQ42,OUT046,1933.9081012829704
NCM41,OUT046,1496.4368073646858
FDH48,OUT027,2172.0140927496705
DRF60,OUT046,3795.604368825797
FDJ27,OUT035,1757.442883639006
FDQ14,OUT013,2491.8364001500036
FDN27,OUT017,1852.736081991026
NCQ02,OUT046,3222.722478116565
FDJ33,OUT049,2057.837668684492
FDP07,OUT027,4823.015192211218
DRE01,OUT049,3886.1700437056797
FDU36,OUT045,1839.2310958235123
FDL28,OUT017,3769.337970535232
NCX53,OUT046,2253.4827895656263
FDZ39,OUT013,1505.5306539127912
NCP42,OUT013,3457.805842048558
FDJ14,OUT035,1493.2038269278655
FDK04,OUT049,815.0647128555131
NCC19,OUT017,3088.798136619253
FDS09,OUT018,698.3694849452835
FDZ02,OUT046,1664.7832421243825
FDD35,OUT018,1754.7516415999678
NCY42,OUT017,2387.654050745888
FDB05,OUT045,3548.7347962955555
FDF20,OUT035,3275.261969480766
NCO41,OUT018,1356.8831038675896
FDC40,OUT027,2088.8566424855558
FDV58,OUT045,2815.521440944633
FDZ57,OUT045,2207.273426311327
DRM35,OUT046,2824.13142657277
DRN36,OUT018,1369.6281869383681
FDQ13,OUT046,1245.1951182644748
DRO35,OUT010,227.70056047249182
NCD43,OUT035,1629.3342187759552
FDA51,OUT018,1642.4129420895874
NCX17,OUT027,5988.340358782793
NCZ17,OUT049,667.6684825214046
FDR11,OUT027,4614.514634937421
FDW34,OUT049,3796.0205324377343
FDN50,OUT017,1662.0013690936219
FDS09,OUT046,799.3576022860517
FDS48,OUT018,2280.8203525912295
FDL44,OUT049,2706.9425322610873
DRF48,OUT018,2363.1553425878456
FDA14,OUT018,2192.6632526582466
NCD30,OUT049,1499.800188403105
FDI16,OUT017,899.5228052808699
NCG06,OUT035,4016.9051610639717
DRZ24,OUT035,2156.3506527075056
NCS17,OUT045,1439.6486842520603
FDB37,OUT045,3802.1635724679654
FDE10,OUT035,2143.845794971718
FDC57,OUT045,2971.918944584161
FDM12,OUT018,2850.7900102362155
FDE24,OUT049,2539.4822002044834
FDW22,OUT045,3577.227857513008
DRD01,OUT027,1506.350885345033
NCZ18,OUT027,6105.001522405389
FDN49,OUT045,715.092290007437
FDR22,OUT035,1908.1714934260958
FDV08,OUT019,-167.74620597622126
FDY39,OUT046,3544.8902962069033
FDV36,OUT049,2128.2647840148993
FDO60,OUT045,751.6903414724709
FDU04,OUT027,3295.6875762632144
FDR20,OUT027,1340.4666732579858
FDW19,OUT019,132.79388297541354
FDU40,OUT049,2804.5764757800976
FDK15,OUT045,1714.421625679789
DRF15,OUT035,2457.3674242692414
FDQ25,OUT017,2586.184552604851
FDI48,OUT019,66.49471344333288
FDS49,OUT046,1334.0858320118932
FDV22,OUT046,2644.2915552849768
NCV42,OUT046,1922.2820360526853
FDX26,OUT046,2866.5584645963704
FDI33,OUT018,1347.2504702744475
FDZ14,OUT049,1925.1907128552193
FDG10,OUT013,954.6997062700681
FDM38,OUT018,578.4642509128292
FDG26,OUT027,5646.501021313909
FDH46,OUT035,1713.3920869257663
FDN13,OUT018,1312.4687562538395
FDU57,OUT035,2502.1434338100494
NCI06,OUT046,2995.5950514835463
FDM38,OUT045,1088.2384385122973
NCG42,OUT010,453.0217504911382
FDL39,OUT045,2959.425538029275
FDT31,OUT019,812.9720239664063
FDV59,OUT013,3641.594464326671
FDB49,OUT035,1851.299235946077
FDD58,OUT049,1838.879590575687
DRN59,OUT046,714.1242415170874
FDX48,OUT049,2407.344798142528
FDQ11,OUT049,3496.1145452002183
FDY12,OUT049,687.3032425204067
FDQ11,OUT045,3299.5754393662273
DRI11,OUT017,1920.5428667752626
FDY32,OUT027,4310.440429121806
FDS51,OUT045,1061.87248691797
FDR19,OUT010,435.7048661175622
DRB13,OUT018,2449.49313474654
FDS21,OUT035,1169.0533381038608
FDQ40,OUT045,2982.861381255483
NCE55,OUT013,2691.877075288159
FDX43,OUT027,3817.290909324632
FDS12,OUT049,2138.5691968043902
DRK01,OUT027,2814.3054960249124
FDN25,OUT017,908.5085426598116
FDB60,OUT046,3051.233043959434
FDQ13,OUT017,1288.836520015734
DRK13,OUT045,3127.308181429017
DRF25,OUT018,504.09008215342516
NCD42,OUT019,81.64299958466687
FDW25,OUT045,1733.5027630464906
NCV29,OUT027,4604.851645957869
NCK42,OUT035,3727.1980222799357
DRJ13,OUT027,4545.180113600259
DRD15,OUT017,3839.245770577057
FDM27,OUT045,2814.5446806842115
FDZ50,OUT018,2817.2737043892357
FDC04,OUT046,3648.451266921506
FDF50,OUT049,3389.9063440077543
FDP15,OUT045,3903.403213476818
FDK46,OUT035,4070.7220019843953
FDZ56,OUT018,2348.0111979356675
FDY60,OUT049,2502.7593016106453
FDB10,OUT035,3914.335648590278
FDR57,OUT045,2417.3260034906993
FDU58,OUT049,2878.008729980764
FDH02,OUT046,1609.2489853571867
FDP48,OUT013,3449.4772312609784
FDI46,OUT035,3840.1601890583843
FDW56,OUT013,3506.2182882814905
NCM19,OUT010,150.92117039905366
FDS50,OUT027,5642.998103708325
FDK24,OUT013,686.1980839626211
FDO36,OUT017,2869.115415458338
FDK45,OUT027,3178.927643532719
NCL05,OUT045,704.780195066856
FDL32,OUT018,1514.6736980974201
FDA28,OUT049,2172.5270274727695
FDY36,OUT018,998.6342138736458
FDP32,OUT018,1854.3189919037081
FDL50,OUT046,2076.522548006608
DRC24,OUT049,2406.068743933028
NCS18,OUT017,1706.0142277848063
FDD16,OUT017,1188.6366100548453
NCV18,OUT013,1534.0319906399789
FDX07,OUT046,2795.594860500043
NCZ05,OUT027,3281.542962799153
NCI31,OUT013,690.7814139766459
FDK14,OUT049,1545.7322490594931
NCR06,OUT045,647.4143648115613
NCF54,OUT049,2762.4357487199145
DRG23,OUT010,392.754156695389
FDD53,OUT046,702.6815053714429
NCM31,OUT027,3287.0654813528463
FDT16,OUT017,3974.7801645429377
FDR40,OUT035,1619.9021286786415
DRG25,OUT017,3260.410266159115
FDT10,OUT035,988.360314931867
FDY32,OUT013,2667.1270747992176
FDN50,OUT035,1638.7860600729102
FDZ35,OUT019,-53.561478050533296
NCP54,OUT045,2107.0225182395716
NCD07,OUT035,1945.4754688596302
FDS02,OUT018,2672.4604322001996
DRN59,OUT018,729.641444542177
DRB24,OUT013,2527.3112348746286
FDP37,OUT027,3279.623980498991
DRB01,OUT018,2919.0937193720674
FDR47,OUT046,3262.0631208506347
NCM31,OUT010,285.74241087898815
NCF06,OUT027,4997.382243921493
NCV17,OUT027,3199.791404544709
FDS10,OUT049,2747.44948380992
FDN52,OUT035,1646.5803935519903
FDZ48,OUT013,1857.994140387512
FDJ48,OUT049,3820.8260270003257
DRB13,OUT027,3872.818118158402
FDV59,OUT017,3664.887138557336
FDL32,OUT035,1883.6828826997535
FDZ12,OUT035,2359.359888261289
NCR06,OUT027,1169.4332632627575
FDP51,OUT017,1968.9714896409746
FDY22,OUT013,2223.46929953004
FDZ38,OUT049,2771.7630906740337
NCO54,OUT035,1010.6557310460316
FDR23,OUT035,2956.617497321137
FDM38,OUT049,1124.6472259418408
FDS25,OUT013,1948.5845513020618
FDZ22,OUT013,1612.7035334671264
FDZ20,OUT019,927.1129345153334
FDD45,OUT010,-48.6225425641997
FDN03,OUT049,3902.531195286525
NCW30,OUT046,3226.8881468157388
FDY24,OUT027,2316.249120503603
FDJ26,OUT019,639.6151011190569
FDM15,OUT049,2543.5669796369793
NCW54,OUT027,1281.223552425776
FDA23,OUT045,1583.1220738031636
FDA39,OUT019,-217.15169458460866
FDZ12,OUT017,2421.562341726412
